model_year,brand,car_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats
1.2518136281942762,29,2049,0.0663021415693115,1.2529733012313062,-0.8971562817859663,5,1,-0.6005478166023296,1,4,0.10824226452584089,-0.30906663325980455
-0.8971700067627062,9,1150,-0.5944479447297778,-0.9375960581298655,-0.05030952748180268,5,1,0.1762816934899295,1,1,-0.803835435504527,-0.30906663325980455
1.2518136281942762,29,2049,0.04768946308201321,1.2529733012313062,-0.8971562817859663,5,1,-0.6005478166023296,1,4,0.10824226452584089,-0.30906663325980455
1.520436582563899,19,1359,0.9708783160520085,1.5267944711514525,1.1289245778867452,5,1,-0.6005478166023296,1,1,1.4357795626967356,2.7114285144347434
-0.8971700067627062,12,925,-0.6782049979226201,-0.9375960581298655,-1.2888229056516418,5,1,-0.13445011054697414,3,4,-1.0927237383241035,-0.30906663325980455
-0.3599240980234606,12,1299,-0.4641591953186898,-0.38995371828957254,-0.4779671384054053,5,1,-0.4451819145838778,1,4,-0.49021739470039505,-0.30906663325980455
1.2518136281942762,30,1976,-0.26872607120205777,1.2529733012313062,-0.47373290463388446,5,1,-0.4451819145838778,1,4,-0.3861276793654037,-0.30906663325980455
-0.09130114365383779,32,1945,-0.4455465168313915,-0.11613254836942609,0.1592850442084778,5,1,1.4192089096375442,1,1,-0.35532791478463943,-0.30906663325980455
-0.8971700067627062,31,1101,-0.538609909267883,-0.9375960581298655,-0.12440861848341699,5,1,-0.28981601256542594,1,1,-0.8260921996906265,-0.30906663325980455
0.177321810715785,28,869,-0.35248312439490004,0.15768862155072036,0.08095171943534267,5,1,0.9531112035821886,1,1,-0.44975055072566844,-0.30906663325980455
-0.3599240980234606,21,165,-0.6223669624607253,-0.38995371828957254,-1.3269310095953293,5,1,-0.6005478166023296,1,4,-1.2703282202131818,-0.30906663325980455
-1.9716618242411974,21,2919,-0.724736694140866,-2.0328807378104514,-0.8992733986717266,5,1,0.48701349752683315,3,4,-0.8251929364911883,-0.30906663325980455
-0.3599240980234606,20,3092,0.019770445351065768,-0.38995371828957254,1.6010416434113164,5,1,-0.13445011054697414,1,1,0.8137142444852428,2.7114285144347434
0.9831906738246534,16,2369,0.43762507739091244,0.9791521313111597,0.14869945977967577,5,1,0.1762816934899295,1,1,0.21637866425830504,-0.30906663325980455
0.7145677194550306,21,2491,-0.21288803574016288,0.7053309613910133,-0.3699941772316244,5,1,-0.13445011054697414,1,1,-0.6696204029883501,-0.30906663325980455
0.7145677194550306,21,2921,-0.37574897250402295,0.7053309613910133,-0.8992733986717266,5,1,-0.6005478166023296,1,4,-0.8263170154904862,-0.30906663325980455
-0.6285470523930834,25,2598,-0.5199972307805847,-0.663774888209719,0.08095171943534267,5,1,0.48701349752683315,3,1,-0.44975055072566844,-0.30906663325980455
0.7145677194550306,21,2491,-0.21288803574016288,0.7053309613910133,-0.3699941772316244,5,1,-0.13445011054697414,1,1,-0.6696204029883501,-0.30906663325980455
-0.3599240980234606,12,1318,-0.473465534562339,-0.38995371828957254,-0.4779671384054053,5,1,0.020915791471477686,3,4,-0.49021739470039505,-0.30906663325980455
-1.9716618242411974,21,2931,-0.7154303548972167,-2.0328807378104514,-0.7658950348688209,5,1,0.48701349752683315,3,4,-0.8274410944897841,-0.30906663325980455
0.9831906738246534,9,1157,-0.3059514281766543,0.9791521313111597,0.16140216109423822,5,1,0.020915791471477686,3,1,-0.10892979813852592,-0.30906663325980455
-0.3599240980234606,11,1533,-0.45485285607504067,-0.38995371828957254,0.1592850442084778,5,1,0.48701349752683315,3,1,-0.11702316693347126,-0.30906663325980455
0.177321810715785,12,3241,-0.5851416054861287,0.15768862155072036,-0.7129671127248106,5,1,-0.6005478166023296,3,4,-0.803835435504527,-0.30906663325980455
-0.8971700067627062,21,175,-0.6316733017043744,-0.9375960581298655,-1.3269310095953293,5,1,0.33164759550838135,1,4,-1.2703282202131818,-0.30906663325980455
1.520436582563899,21,2500,-0.14309049141279429,1.5267944711514525,-0.4779671384054053,5,1,-0.7559137186207814,1,4,-0.34408712479165976,-0.30906663325980455
0.177321810715785,11,1536,-0.3990148206131458,0.15768862155072036,0.1592850442084778,5,1,0.7977453015637368,1,1,-0.11702316693347126,-0.30906663325980455
0.177321810715785,11,698,-0.11982464330367142,0.15768862155072036,0.1592850442084778,5,1,0.9531112035821886,1,1,-0.13276027292364248,-0.30906663325980455
-0.8971700067627062,21,175,-0.6260894981581849,-0.9375960581298655,-1.3269310095953293,5,1,0.33164759550838135,1,4,-1.2703282202131818,-0.30906663325980455
-0.3599240980234606,20,3113,-0.3059514281766543,-0.38995371828957254,1.6010416434113164,5,1,0.9531112035821886,1,1,0.8137142444852428,2.7114285144347434
-1.165792961132329,21,2925,-0.5851416054861287,-1.211417228050012,-0.8992733986717266,5,1,1.4192089096375442,1,0,-1.0252789983662256,-0.30906663325980455
-0.8971700067627062,21,175,-0.6223669624607253,-0.9375960581298655,-1.3269310095953293,5,1,0.33164759550838135,1,4,-1.2703282202131818,-0.30906663325980455
-0.09130114365383779,28,1613,-0.6456328105698481,-0.11613254836942609,-1.320579658938048,5,1,0.020915791471477686,3,4,-1.1354387402974262,-0.30906663325980455
-0.6285470523930834,12,1318,-0.538609909267883,-0.663774888209719,-0.4779671384054053,5,1,0.1762816934899295,4,4,-0.49021739470039505,-0.30906663325980455
-1.9716618242411974,3,2410,-0.7712683903591117,-2.0328807378104514,-0.9056247493290078,5,1,0.020915791471477686,4,4,-0.9398489944195805,-0.30906663325980455
-1.9716618242411974,3,2410,-0.7712683903591117,-2.0328807378104514,-0.9056247493290078,5,1,0.020915791471477686,3,4,-0.9398489944195805,-0.30906663325980455
-0.8971700067627062,12,1297,-0.5851416054861287,-0.9375960581298655,-0.6409851386089568,5,1,0.642379399545285,3,1,-0.7599963545319063,-0.30906663325980455
-1.165792961132329,21,2224,-0.6409796409480236,-1.211417228050012,0.3455913301553938,5,1,0.9531112035821886,3,4,-0.011359740999462608,-0.30906663325980455
0.7145677194550306,21,2495,-0.21288803574016288,0.7053309613910133,-0.4779671384054053,5,1,-0.28981601256542594,1,4,-0.49471371069758696,-0.30906663325980455
-0.8971700067627062,11,232,-0.6409796409480236,-0.9375960581298655,0.1592850442084778,5,1,0.9531112035821886,1,1,-0.11702316693347126,-0.30906663325980455
0.7145677194550306,21,368,-0.287338749689356,0.7053309613910133,-0.4779671384054053,5,1,0.33164759550838135,3,4,-0.46548765671583997,-0.30906663325980455
-0.6285470523930834,21,2506,-0.4920782130496372,-0.663774888209719,-0.3699941772316244,5,1,0.33164759550838135,3,1,-0.6700700345880692,-0.30906663325980455
-0.6285470523930834,11,676,-0.4641591953186898,-0.663774888209719,0.1592850442084778,5,1,0.9531112035821886,2,1,-0.11702316693347126,-0.30906663325980455
0.7145677194550306,21,2877,-0.09190562557272398,0.7053309613910133,-0.3699941772316244,5,1,0.642379399545285,1,1,-0.34408712479165976,-0.30906663325980455
0.4459447650854078,28,1621,-0.5944479447297778,0.4315097914708668,-1.320579658938048,5,1,-0.6005478166023296,1,4,-1.1354387402974262,-0.30906663325980455
1.2518136281942762,30,1846,-0.036067590110829106,1.2529733012313062,-0.47373290463388446,5,1,-0.7559137186207814,1,4,0.32698803778922436,-0.30906663325980455
-0.8971700067627062,9,947,-0.5851416054861287,-0.9375960581298655,0.1592850442084778,5,1,0.642379399545285,3,1,-0.31396180761047426,-0.30906663325980455
-0.6285470523930834,21,2532,-0.4455465168313915,-0.663774888209719,-0.3699941772316244,5,1,0.642379399545285,3,1,-0.6700700345880692,-0.30906663325980455
-1.9716618242411974,21,2931,-0.6782049979226201,-2.0328807378104514,-0.7658950348688209,5,1,0.33164759550838135,1,4,-0.8274410944897841,-0.30906663325980455
0.9831906738246534,20,3108,0.36875816698790875,0.9791521313111597,1.6010416434113164,5,1,-0.13445011054697414,1,1,1.1030521789045387,2.7114285144347434
-0.3599240980234606,6,1243,-0.5665289269988304,-0.38995371828957254,-0.4758500215196449,5,1,-0.4451819145838778,3,4,-0.8274410944897841,2.7114285144347434
0.9831906738246534,20,3108,0.36875816698790875,0.9791521313111597,1.6010416434113164,5,1,-0.13445011054697414,1,1,1.1030521789045387,2.7114285144347434
-1.165792961132329,3,391,-0.6130606232170761,-1.211417228050012,-1.030534645588872,5,1,0.1762816934899295,3,1,-1.0387679463578012,-0.30906663325980455
0.177321810715785,9,306,-0.2594197319584086,0.15768862155072036,0.1592850442084778,5,1,-0.13445011054697414,1,1,-0.10803053493908742,-0.30906663325980455
-0.09130114365383779,20,3102,0.019770445351065768,-0.11613254836942609,1.6010416434113164,5,1,-0.13445011054697414,1,1,0.8137142444852428,2.7114285144347434
0.7145677194550306,21,2960,-0.35713629401672464,0.7053309613910133,-0.4779671384054053,5,1,-0.6005478166023296,1,4,-0.49471371069758696,-0.30906663325980455
1.520436582563899,20,3075,0.09422115930025894,1.5267944711514525,-0.4779671384054053,5,0,0.020915791471477686,1,4,0.10824226452584089,-0.30906663325980455
0.7145677194550306,16,2353,0.4618215594244002,0.7053309613910133,-0.1476969042267815,5,0,-0.6005478166023296,1,4,0.7687510845133242,-0.30906663325980455
-0.3599240980234606,21,2947,-0.5013845522932864,-0.38995371828957254,-0.8992733986717266,5,1,-0.28981601256542594,1,4,-0.8265418312903456,-0.30906663325980455
0.9831906738246534,19,1367,0.3920240150970316,0.9791521313111597,0.05978055057773859,5,0,-0.28981601256542594,3,4,0.836195824471202,-0.30906663325980455
0.7145677194550306,30,1817,-0.2594197319584086,0.7053309613910133,-0.4758500215196449,5,1,0.1762816934899295,1,4,0.10554447492752568,-0.30906663325980455
-1.165792961132329,11,445,-0.538609909267883,-1.211417228050012,-0.4758500215196449,5,1,0.020915791471477686,1,4,-0.38230581076779063,-0.30906663325980455
0.9831906738246534,31,3182,0.20496659629968378,0.9791521313111597,0.15505081043695698,5,1,-0.28981601256542594,1,4,0.047991630163469884,-0.30906663325980455
0.7145677194550306,28,2700,-0.4129752601125439,0.7053309613910133,-0.8971562817859663,5,1,-0.6005478166023296,1,4,-0.7150331945599878,2.7114285144347434
-1.165792961132329,21,2922,-0.6447021766454832,-1.211417228050012,-0.8992733986717266,5,1,0.642379399545285,3,4,-0.8251929364911883,-0.30906663325980455
1.520436582563899,21,1002,-0.23615388384928573,1.5267944711514525,-0.48008425529116566,5,1,-0.6005478166023296,1,0,-0.9470431000150875,-0.30906663325980455
1.520436582563899,21,1002,-0.23615388384928573,1.5267944711514525,-0.48008425529116566,5,1,-0.6005478166023296,1,0,-0.9470431000150875,-0.30906663325980455
-1.165792961132329,28,864,-0.3990148206131458,-1.211417228050012,0.08095171943534267,5,1,0.9531112035821886,3,1,0.10442039592822777,-0.30906663325980455
0.177321810715785,12,3263,-0.21288803574016288,0.15768862155072036,-0.0566608781390839,5,1,0.33164759550838135,1,1,-0.33891636139488907,-0.30906663325980455
0.4459447650854078,21,2925,-0.4920782130496372,0.4315097914708668,-0.8992733986717266,5,1,1.4192089096375442,1,0,-1.0261782615656643,-0.30906663325980455
-1.9716618242411974,12,3242,-0.6968176764099184,-2.0328807378104514,-0.4779671384054053,5,1,-0.13445011054697414,1,4,-0.5599102926568686,-0.30906663325980455
0.177321810715785,21,2532,-0.35248312439490004,0.15768862155072036,-0.3699941772316244,5,1,0.1762816934899295,1,1,-0.6700700345880692,-0.30906663325980455
1.2518136281942762,20,401,0.0663021415693115,1.2529733012313062,0.14869945977967577,5,1,-0.7559137186207814,1,1,-0.6484877178015485,2.7114285144347434
0.177321810715785,12,801,-0.16635633952191714,0.15768862155072036,0.33712286261235214,5,1,0.9531112035821886,4,1,0.5034684406790049,-0.30906663325980455
-1.9716618242411974,9,1123,-0.6875113371662693,-2.0328807378104514,-0.05030952748180268,5,1,0.9531112035821886,4,1,-0.8049595145038249,-0.30906663325980455
-1.7030388698715746,30,1791,-0.6316733017043744,-1.7590595678903047,1.6010416434113164,5,1,0.9531112035821886,1,1,0.77099924251192,2.7114285144347434
0.4459447650854078,28,1606,-0.5199972307805847,0.4315097914708668,-0.8971562817859663,5,0,-0.6005478166023296,1,4,-0.8274410944897841,-0.30906663325980455
-1.4344159155019518,12,3238,-0.6316733017043744,-1.4852383979701584,-0.4779671384054053,5,1,-0.28981601256542594,1,4,-0.5599102926568686,-0.30906663325980455
-0.3599240980234606,12,3319,-0.43624110822166673,-0.38995371828957254,-0.4779671384054053,5,1,0.48701349752683315,3,4,-0.4940392632980082,-0.30906663325980455
-0.09130114365383779,21,2539,-0.40832115985679496,-0.11613254836942609,-0.4779671384054053,5,1,-0.4451819145838778,3,4,-0.49471371069758696,-0.30906663325980455
1.520436582563899,15,754,1.5087847243349293,1.5267944711514525,-0.11594015094037535,5,0,-0.6005478166023296,1,4,1.2806566607936172,-0.30906663325980455
0.7145677194550306,21,2495,-0.21288803574016288,0.7053309613910133,-0.4779671384054053,5,1,-0.28981601256542594,1,4,-0.49471371069758696,-0.30906663325980455
0.9831906738246534,31,1260,-0.23150071422746116,0.9791521313111597,-0.4779671384054053,5,1,-0.4451819145838778,1,4,-0.49471371069758696,-0.30906663325980455
0.4459447650854078,21,1001,-0.4920782130496372,0.4315097914708668,-0.48008425529116566,5,1,0.642379399545285,3,4,-0.6925516145740285,2.7114285144347434
-0.09130114365383779,11,245,-0.4455465168313915,-0.11613254836942609,0.1592850442084778,5,1,1.4192089096375442,1,1,-0.11634871953389245,-0.30906663325980455
-1.4344159155019518,3,397,-0.6782049979226201,-1.4852383979701584,-0.47373290463388446,5,1,0.48701349752683315,1,4,-0.548669502663889,-0.30906663325980455
-0.09130114365383779,11,228,-0.42228066872226866,-0.11613254836942609,0.1592850442084778,5,1,1.4192089096375442,1,1,-0.11634871953389245,-0.30906663325980455
-0.09130114365383779,21,2491,-0.42228066872226866,-0.11613254836942609,-0.3699941772316244,5,1,0.33164759550838135,3,1,-0.6700700345880692,-0.30906663325980455
0.177321810715785,21,2494,-0.4455465168313915,0.15768862155072036,-0.4779671384054053,5,1,0.1762816934899295,3,4,-0.46458839351640147,-0.30906663325980455
-0.09130114365383779,21,2539,-0.389709412003421,-0.11613254836942609,-0.4779671384054053,5,1,-0.4451819145838778,3,4,-0.49471371069758696,-0.30906663325980455
0.177321810715785,20,1577,-0.5106908915369356,0.15768862155072036,-0.4758500215196449,5,1,0.1762816934899295,1,1,-0.6026252946301914,1.2011809405874694
1.2518136281942762,25,1702,-0.3804021421258475,1.2529733012313062,-0.8971562817859663,5,1,-0.4451819145838778,1,4,-0.7370651429462279,-0.30906663325980455
0.4459447650854078,12,811,0.2524289264422944,0.4315097914708668,0.33712286261235214,5,0,0.1762816934899295,3,1,0.5034684406790049,-0.30906663325980455
0.9831906738246534,21,621,-0.14309049141279429,0.9791521313111597,0.08306883632110308,5,1,0.020915791471477686,3,4,-0.012483819998760507,-0.30906663325980455
-0.3599240980234606,12,3280,-0.4455465168313915,-0.38995371828957254,-0.0566608781390839,5,1,0.33164759550838135,4,1,-0.33891636139488907,-0.30906663325980455
-0.8971700067627062,12,1294,-0.5851416054861287,-0.9375960581298655,-0.6409851386089568,5,1,1.4192089096375442,1,1,-0.7599963545319063,-0.30906663325980455
1.520436582563899,19,320,0.5316191037517688,1.5267944711514525,0.1592850442084778,5,1,-0.28981601256542594,1,4,0.10531965912766597,-0.30906663325980455
0.9831906738246534,12,3341,-0.1756626787655663,0.9791521313111597,-0.4779671384054053,5,1,-0.28981601256542594,1,4,-0.4940392632980082,-0.30906663325980455
-0.3599240980234606,12,3288,-0.4920782130496372,-0.38995371828957254,-0.4779671384054053,5,1,0.9531112035821886,2,4,-0.4940392632980082,-0.30906663325980455
-0.3599240980234606,12,3288,-0.4920782130496372,-0.38995371828957254,-0.4779671384054053,5,1,0.9531112035821886,2,4,-0.4940392632980082,-0.30906663325980455
-0.3599240980234606,12,3280,-0.4455465168313915,-0.38995371828957254,-0.0566608781390839,5,1,0.33164759550838135,4,1,-0.33891636139488907,-0.30906663325980455
-0.8971700067627062,21,1064,-0.42228066872226866,-0.9375960581298655,-0.3699941772316244,5,1,0.33164759550838135,4,1,-0.33734265079587206,2.7114285144347434
-0.6285470523930834,0,2002,0.20589723022404868,-0.663774888209719,1.15432998051587,5,0,0.33164759550838135,3,1,1.5855068854032248,-0.30906663325980455
1.520436582563899,30,1987,-0.2594197319584086,1.5267944711514525,-0.47373290463388446,5,1,-0.7559137186207814,1,4,-0.3861276793654037,-0.30906663325980455
-1.4344159155019518,21,2925,-0.668898658678971,-1.4852383979701584,-0.8992733986717266,5,1,0.1762816934899295,2,0,-1.0252789983662256,-0.30906663325980455
-1.4344159155019518,29,1117,-0.6875113371662693,-1.4852383979701584,-0.47373290463388446,5,1,0.48701349752683315,4,1,-0.64758845460211,-0.30906663325980455
1.2518136281942762,20,2627,0.5781507999700145,1.2529733012313062,1.6116272278401182,5,1,-0.13445011054697414,3,1,0.58889844462565,-1.8193142071070787
-1.4344159155019518,21,2947,-0.6084074535952516,-1.4852383979701584,-0.8992733986717266,5,1,0.020915791471477686,1,4,-0.8251929364911883,-0.30906663325980455
0.7145677194550306,12,3338,-0.3059514281766543,0.7053309613910133,-0.4779671384054053,5,1,-0.28981601256542594,3,4,-0.49336481589842934,-0.30906663325980455
-1.9716618242411974,21,79,-0.6875113371662693,-2.0328807378104514,-0.8992733986717266,5,1,0.020915791471477686,1,4,-0.8476745164771476,-0.30906663325980455
0.177321810715785,21,2925,-0.4455465168313915,0.15768862155072036,-0.8992733986717266,5,1,-0.6005478166023296,1,0,-1.0261782615656643,-0.30906663325980455
0.4459447650854078,12,2843,0.019770445351065768,0.4315097914708668,0.33712286261235214,5,1,0.48701349752683315,1,1,0.5034684406790049,-0.30906663325980455
-0.8971700067627062,9,947,-0.4920782130496372,-0.9375960581298655,0.1592850442084778,5,1,0.9531112035821886,1,1,-0.31396180761047426,-0.30906663325980455
-0.8971700067627062,12,926,-0.6875113371662693,-0.9375960581298655,-1.2888229056516418,5,1,0.642379399545285,3,4,-1.0927237383241035,-0.30906663325980455
1.2518136281942762,21,377,-0.16635633952191714,1.2529733012313062,-0.4779671384054053,5,1,-0.4451819145838778,1,4,-0.49471371069758696,-0.30906663325980455
0.9831906738246534,31,2727,0.0011577668637674779,0.9791521313111597,0.08306883632110308,5,0,-0.13445011054697414,1,4,-0.012259004198900799,-0.30906663325980455
-1.7030388698715746,1,9,0.11283383778755723,-1.7590595678903047,1.211492136431401,5,0,0.642379399545285,3,1,1.4881616440640208,-0.30906663325980455
-0.8971700067627062,28,864,-0.35248312439490004,-0.9375960581298655,0.08095171943534267,5,1,1.4192089096375442,1,1,0.10442039592822777,-0.30906663325980455
